id,sceneID,icon_way,icon,missionType,taskParam,taskDesc,name,reward,lookupWay,nextID,
2493,2409GoldenTown,,Event4_001NervousDragon_icon2,0,"[""2409GoldenTown"",131271,2,33812]",UI_common_scene_task_openone,ui_event2409_building_doorinside5,50,0,,
2494,2409GoldenTown,,Event36_010PirateTraces1B,4,"[""2409GoldenTown"",[""131272""]]",UI_common_scene_task_fillpit,ui_event2409_building_trap1,50,0,,
2495,2409GoldenTown,,Event2409_022GoldLure,31,"[33814,1]",UI_common_scene_task_activeone,ui_event2409_building_goldapple,50,0,,
2496,2409GoldenTown,,Event36_017PirateTraces2,31,"[33818,1]",UI_common_scene_task_building,ui_event2409_building_bridge2,65,0,,
2497,2409GoldenTown,,Event2409_028CleanRoads,8,"[""2409GoldenTown"",""131277""]",UI_common_scene_task_findone,ui_event2409_goldenbell,65,0,,
2498,2409GoldenTown,,Event2409_028CleanRoads,31,"[33819,1]",UI_common_scene_task_task,Event2409_029GoldenBell_task1,70,0,,
2499,2409GoldenTown,,Event36_021FirstDigitPassword_icon1,31,"[33820,1]",UI_common_scene_task_openone,ui_event2409_building_doorinside5,83,0,,
2500,2409GoldenTown,,Event4_027TheWaytoAwakeDragonGod1_icon1,31,"[33821,1]",UI_common_scene_task_activeone,ui_event2409_building_dragonstatue,83,0,,
2501,2409GoldenTown,,Event2409_035GoldHans_icon1,31,"[33823,1]",UI_common_scene_task_task,Event2409_035GoldHans_task1,84,0,,
2502,2409GoldenTown,,Event36_021FirstDigitPassword_icon1,31,"[33824,1]",UI_common_scene_task_openone,ui_event2409_building_doorinside5,100,0,,
2503,2409GoldenTown,,Event2409_036GoldHans_icon1,31,"[33825,1]",UI_common_scene_task_open,ui_event2409_building_treasury1,100,0,,
2504,2409GoldenTown,,Event2409_036GoldHans_icon1,31,"[33825,2]",UI_common_scene_task_open,ui_event2409_building_treasury1,100,0,,
2505,2409GoldenTown,,Event2409_036GoldHans_icon1,31,"[33825,3]",UI_common_scene_task_open,ui_event2409_building_treasury1,116,0,,
2506,2409GoldenTown,,Event36_021FirstDigitPassword_icon1,31,"[33829,1]",UI_common_scene_task_openone,ui_event2409_building_doorinside5,116,0,,
2507,2409GoldenTown,,Event36_024BehindThePortrait,31,"[33830,1]",UI_common_scene_task_openone,ui_event2409_building_frame,118,0,,
2508,2409GoldenTown,,Event2409_048FindDiff_icon1,31,"[33831,1]",UI_common_scene_task_building,ui_event2409_building_piggy1,150,0,,
2509,2409GoldenTown,,Event32_017Table1_icon1,31,"[33832,1]",UI_common_scene_task_task,Event2409_049FindDiff_task2,150,0,,
2510,2409GoldenTown,,Event17_005WarriorQuiz,31,"[33833,1]",UI_common_scene_task_task,Event2409_051Smarts_task2,150,0,,
2511,2409GoldenTown,,Event2409_056Desire_icon1,31,"[33840,1]",UI_common_scene_task_task,Event2409_056Desire_task1,182,0,,
2512,2409GoldenTown,,Event2409_056Desire_icon3,31,"[33841,1]",UI_common_scene_task_task,Event2409_056Desire_task3,183,0,,
2513,2409GoldenTown,,Event2409_057GoldenPuzzle,0,"[""2409GoldenTown"",131329,2,33805]",UI_common_scene_task_activeone,ui_event2409_building_goldenlake,185,0,,
2514,2409GoldenTown,,Event2409_030GoldenBell,8,"[""2409GoldenTown"",""73080""]",UI_common_scene_task_findone,ui_event2409_building_golddragon,233,0,,
2515,2409GoldenTown,,Description12_004FollowOnePerson_sub2,31,"[33844,1]",UI_common_scene_task_fillpit,ui_event2409_building_trap1,233,0,,
2516,2409GoldenTown,,Event2409_059CleanRoads_icon1,31,"[33846,1]",UI_common_scene_task_activeone,ui_event2409_building_hourglass,240,0,,
2517,2409GoldenTown,,Event2409_062GoldenGate2_icon1,31,"[33847,1]",UI_common_scene_task_fillpit,ui_event2409_building_sandtrap,300,0,,
2518,2409GoldenTown,,Description2_03CircleImprint,8,"[""2409GoldenTown"",""131345""]",UI_common_scene_task_task,Event2409_063CleanRoads,300,0,,
2519,2409GoldenTown,,Description2_03CircleImprint,31,"[33848,1]",UI_common_scene_task_task,Event2409_064FlyMail,300,0,,
2520,2411EastereggParty,,Event2411_000EastereggParty,28,"[""2411EastereggParty""]",UI_common_scene_task_go,UI_2411EastereggParty_title,10,0,,
2521,2411EastereggParty,building,building_event2411_EggDoor,31,"[34004,1]",UI_common_scene_task_building,ui_event2411_EggDoor,5,0,,
2522,2411EastereggParty,building,building_event2319_blender,31,"[34005,1]",UI_common_scene_task_building,ui_event2411_blender,5,0,,
2523,2411EastereggParty,building,building_event15_rabbitmachine,31,"[34006,1]",UI_common_scene_task_building,ui_event2411_coinmachine,10,0,,
2524,2411EastereggParty,building,building_event2411_RabbitDecoration,31,"[34008,1]",UI_common_scene_task_building,ui_event2411_RabbitDecoration,30,0,,
2525,2411EastereggParty,building,building_event2411_EastereggDecorate,31,"[34009,1]",UI_common_scene_task_building,ui_event2411_EastereggDecorate,30,0,,
2526,2411EastereggParty,building,building_event2411_EastereggDecorate,31,"[34009,2]",UI_common_scene_task_building,ui_event2411_EastereggDecorate,70,0,,
2527,2411EastereggParty,building,building_event7_stonesteps,31,"[34012,1]",UI_common_scene_task_building,ui_event2411_StoneSteps,100,0,,
2528,2411EastereggParty,building,building_event2404_barrierdoor,31,"[34034,2]",UI_common_scene_task_open,ui_event2411_barrierdoor,70,0,,
2529,2411EastereggParty,building,building_event2409_bugle,31,"[34015,1]",UI_common_scene_task_open,ui_event2411_bugle,70,0,,
2530,2411EastereggParty,building,building_event2319_mascotbox,31,"[34014,1]",UI_common_scene_task_open,ui_event2411_mascotbox,110,0,,
2531,2411EastereggParty,building,building_event2411_toolbox,31,"[34016,1]",UI_common_scene_task_open,ui_event2411_toolbox,100,0,,
2532,2411EastereggParty,building,building_event2404_keystand,31,"[34019,1]",UI_common_scene_task_building,ui_event2411_keystand,100,0,,
2533,2411EastereggParty,building,building_event22_dragon_eggdevice,31,"[34018,1]",UI_common_scene_task_building,ui_event2411_eggdevice,150,0,,
2534,2411EastereggParty,building,building_event2411_basket,31,"[34020,1]",UI_common_scene_task_building,ui_event2411_basket,150,0,,
2535,2411EastereggParty,building,building_event2408_wings,31,"[34021,1]",UI_common_scene_task_building,ui_event2411_wings,150,0,,
2536,2411EastereggParty,building,building_event26_fireworks,31,"[34023,1]",UI_common_scene_task_building,ui_event2411_yanhuaji,170,0,,
2537,2411EastereggParty,building,building_event26_fireworks,31,"[34023,2]",UI_common_scene_task_building,ui_event2411_yanhuaji,210,0,,
2538,2411EastereggParty,building,building_event26_fireworks,31,"[34023,3]",UI_common_scene_task_building,ui_event2411_yanhuaji,200,0,,
2539,2411EastereggParty,building,building_event26_fireworks,31,"[34023,4]",UI_common_scene_task_building,ui_event2411_yanhuaji,300,0,,
2540,2411EastereggParty,building,building_event21_table,31,"[34027,1]",UI_common_scene_task_building,ui_event2411_diningtable,300,0,,
2541,2411EastereggParty,building,building_event2411_RabbitEgg,31,"[34028,1]",UI_common_scene_task_building,ui_event2411_RabbitEgg,10,0,,
2542,2411EastereggParty,building,building_event2411_RabbitEgg,31,"[34028,2]",UI_common_scene_task_building,ui_event2411_RabbitEgg,30,0,,
2543,2411EastereggParty,building,building_event2411_RabbitEgg,31,"[34028,4]",UI_common_scene_task_building,ui_event2411_RabbitEgg,40,0,,
2544,2411EastereggParty,building,building_event2411_RabbitEgg,31,"[34028,5]",UI_common_scene_task_building,ui_event2411_RabbitEgg,40,0,,
2545,2411EastereggParty,building,building_event2411_RabbitEgg,31,"[34028,6]",UI_common_scene_task_building,ui_event2411_RabbitEgg,50,0,,
2546,2411EastereggParty,building,building_event2411_bridge,31,"[34007,1]",UI_common_scene_task_building,ui_event2411_bridge,20,0,,
2547,2411EastereggParty,building,building_event2411_bridge,31,"[34007,2]",UI_common_scene_task_building,ui_event2411_bridge,50,0,,
2548,2411EastereggParty,building,building_event2411_bridge,31,"[34007,3]",UI_common_scene_task_building,ui_event2411_bridge,100,0,,
2549,2411EastereggParty,building,building_event2411_bridge,31,"[34007,4]",UI_common_scene_task_building,ui_event2411_bridge,170,0,,
2550,2411EastereggParty,building,building_event15_TreasureChest,31,"[34038,1]",UI_common_scene_task_building,ui_event2411_CoinRabbit,100,0,,
2551,2411EastereggParty,building,building_event15_TreasureChest,31,"[34038,2]",UI_common_scene_task_building,ui_event2411_CoinRabbit,100,0,,
2552,2411EastereggParty,building,building_event15_TreasureChest,31,"[34038,3]",UI_common_scene_task_building,ui_event2411_CoinRabbit,150,0,,
2553,2411EastereggParty,building,building_event15_TreasureChest,31,"[34038,4]",UI_common_scene_task_building,ui_event2411_CoinRabbit,200,0,,
2554,2411EastereggParty,item,item_2411EastereggParty_hat,2,"[2000742,6]",UI_common_scene_task_getitem,item_2000742,300,0,,
2555,2411EastereggParty,item,item_2326NoBeardPirates_oliveoil,2,"[2000739,4]",UI_common_scene_task_getitem,item_2000739,300,0,,
2556,2410LeprechaunGoldIsle,,Event37_030Clover_icon1,28,"[""2410LeprechaunGoldIsle""]",UI_common_scene_task_go,UI_2410LeprechaunGoldIsle_title,10,0,,
2557,2410LeprechaunGoldIsle,,building_event5_wishingma,31,"[34200,1]",UI_common_scene_task_building,ui_event2410_building_niudan,5,0,,
2558,2410LeprechaunGoldIsle,,Event32_000ThiefMagic_icon2,31,"[34203,1]",UI_common_scene_task_building,ui_event2410_building_moshumao,5,0,,
2559,2410LeprechaunGoldIsle,,Event17_011pileofpaper_icon2,31,"[34204,1]",UI_common_scene_task_building,ui_event2410_building_hezi,10,0,,
2560,2410LeprechaunGoldIsle,,Event29_015BadMixer,31,"[34205,1]",UI_common_scene_task_building,ui_event2410_building_jiaobanji,30,0,,
2561,2410LeprechaunGoldIsle,,Event2410_011DisappearedTreasure,31,"[34207,1]",UI_common_scene_task_building,ui_event2410_building_guangzi,30,0,,
2562,2410LeprechaunGoldIsle,,Event25_014Colorstatue_icon1,31,"[34208,1]",UI_common_scene_task_building,ui_event2410_building_shilaimu,70,0,,
2563,2410LeprechaunGoldIsle,,Event25_014Colorstatue_icon1,31,"[34209,1]",UI_common_scene_task_building,ui_event2410_building_shilaimu,100,0,,
2564,2410LeprechaunGoldIsle,,Event25_000Colorfulland_icon1,31,"[34206,1]",UI_common_scene_task_building,ui_event2410_building_caihua,70,0,,
2565,2410LeprechaunGoldIsle,,Event17_011pileofpaper_icon2,31,"[34212,1]",UI_common_scene_task_building,ui_event2410_building_hezi,70,0,,
2566,2410LeprechaunGoldIsle,,Event31_010xygw,31,"[34213,1]",UI_common_scene_task_building,ui_event2410_building_shou,110,0,,
2567,2410LeprechaunGoldIsle,,Event30_024observatory,31,"[34215,1]",UI_common_scene_task_building,ui_event2410_building_wangyuanjing,100,0,,
2568,2410LeprechaunGoldIsle,,building_event134_blackplant,31,"[34216,1]",UI_common_scene_task_building,ui_event2410_building_youdu,100,0,,
2569,2410LeprechaunGoldIsle,,Event17_005WarriorQuiz,31,"[34218,1]",UI_common_scene_task_building,ui_event2410_building_kushu,150,0,,
2570,2410LeprechaunGoldIsle,,Event30_008magicshop,31,"[34220,1]",UI_common_scene_task_building,ui_event2410_building_nvwufangzi,150,0,,
2571,2410LeprechaunGoldIsle,,Event41_009washing1,31,"[34221,1]",UI_common_scene_task_building,ui_event2410_building_hans,150,0,,
2572,2410LeprechaunGoldIsle,,Event2410_034CoinStatue,31,"[34223,1]",UI_common_scene_task_building,ui_event2410_building_jinhans,170,0,,
2573,2410LeprechaunGoldIsle,,Event3_011SubSamaelsWine_icon1,31,"[34225,1]",UI_common_scene_task_building,ui_event2410_building_xiaojiuguan,210,0,,
2574,2410LeprechaunGoldIsle,,building_event134_shirenhua,31,"[34226,1]",UI_common_scene_task_building,ui_event2410_building_shirenhua,200,0,,
2575,2410LeprechaunGoldIsle,,building_event14_hamsterflower,31,"[34227,1]",UI_common_scene_task_building,ui_event2410_building_shirenhua,300,0,,
2576,2410LeprechaunGoldIsle,,building_event2406_goldenswanlake,31,"[34229,1]",UI_common_scene_task_building,ui_event2410_building_tianehu,300,0,,
2577,2410LeprechaunGoldIsle,,Description22_009thewayofsalvation1_sub2,31,"[34230,1]",UI_common_scene_task_building,ui_event2410_building_shuiyuan,10,0,,
2578,2410LeprechaunGoldIsle,,Event12_024SpecialPark2,31,"[34232,1]",UI_common_scene_task_building,ui_event2410_building_konglong,30,0,,
2579,2410LeprechaunGoldIsle,,Event22_039Placethecrownofmemories_icon1,31,"[34233,1]",UI_common_scene_task_building,ui_event2410_building_wangguan,40,0,,
2580,2410LeprechaunGoldIsle,,Event22_037Arrangethegemstoneeggs_icon3,31,"[34235,1]",UI_common_scene_task_building,ui_event2410_building_jindan,40,0,,
2581,2410LeprechaunGoldIsle,,Event17_028door,31,"[34236,1]",UI_common_scene_task_building,ui_event2410_building_zhipai,50,0,,
2582,2410LeprechaunGoldIsle,,Event2410_011DisappearedTreasure,31,"[34237,1]",UI_common_scene_task_building,ui_event2410_building_guangzi,20,0,,
2583,2410LeprechaunGoldIsle,,Event31_010xygw,31,"[34238,1]",UI_common_scene_task_building,ui_event2410_building_shou,50,0,,
2584,2410LeprechaunGoldIsle,,building_story3_springwater,31,"[34240,1]",UI_common_scene_task_building,ui_event2410_building_xiannvpenquan,100,0,,
2585,2410LeprechaunGoldIsle,,Event31_002dzghy,31,"[34239,1]",UI_common_scene_task_building,ui_event2410_building_jiao,170,0,,
2586,2410LeprechaunGoldIsle,,Event2410_057LuckyClover,31,"[34241,1]",UI_common_scene_task_building,ui_event2410_building_sanyecao,100,0,,
2587,2410LeprechaunGoldIsle,,icon_city_princess_tingzi,31,"[34242,1]",UI_common_scene_task_building,ui_event2410_building_huating,100,0,,
2588,2410LeprechaunGoldIsle,,Event2410_060Flamingo,31,"[34243,1]",UI_common_scene_task_building,ui_event2410_building_huolieniao,150,0,,
2589,2410LeprechaunGoldIsle,,building_event18_balloonstand,31,"[34244,1]",UI_common_scene_task_building,ui_event2410_building_dujiaoshou,200,0,,
2590,2410LeprechaunGoldIsle,,Event27_015canzhuo,31,"[34245,1]",UI_common_scene_task_building,ui_event2410_building_meishipenquan,300,0,,
2591,2410LeprechaunGoldIsle,,Event2410_011DisappearedTreasure,31,"[34246,1]",UI_common_scene_task_building,ui_event2410_building_guangzi,300,0,,
2592,2412SorubekForest,,Event2404_000EmotionCrisis,28,"[""2412SorubekForest""]",UI_common_scene_task_go,UI_2412SorubekForest_title,10,0,,
2593,2412SorubekForest,,Event4_001NervousDragon_icon2,0,"[""2412SorubekForest"",137017,2,34105]",UI_common_scene_task_task,Event2412_003Save,5,0,,
2594,2412SorubekForest,building,building_event2319_blender,31,"[34136,1]",UI_common_scene_task_building,ui_event2412_stairs,5,0,,
2595,2412SorubekForest,building,building_event15_rabbitmachine,31,"[34119,1]",UI_common_scene_task_building,ui_event2412_barrier,10,0,,
2596,2412SorubekForest,,Event2404_031RagingGoblin,31,"[34119,2]",UI_common_scene_task_building,ui_event2412_barrier,30,0,,
2597,2412SorubekForest,,Event2404_033HotSpring_icon1,31,"[34125,2]",UI_common_scene_task_building,ui_event2412_strangelive,30,0,,
2598,2412SorubekForest,,Event2404_031RagingGoblin,31,"[34119,3]",UI_common_scene_task_building,ui_event2412_barrier,70,0,,
2599,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137082,2,34117]",UI_common_scene_task_task,Event2412_023Fountainlife,100,0,,
2600,2412SorubekForest,,Event2404_031RagingGoblin,31,"[34119,4]",UI_common_scene_task_building,ui_event2412_barrier,70,0,,
2601,2412SorubekForest,building,building_event7_stonesteps,31,"[34134,1]",UI_common_scene_task_building,ui_event2412_sendgate,70,0,,
2602,2412SorubekForest,building,building_event7_stonesteps,31,"[34139,1]",UI_common_scene_task_building,ui_event2412_gate,110,0,,
2603,2412SorubekForest,building,building_event7_stonesteps,31,"[34138,1]",UI_common_scene_task_building,ui_event2412_book,100,0,,
2604,2412SorubekForest,building,building_event2404_barrierdoor,31,"[34129,1]",UI_common_scene_task_building,ui_event2412_mushroom,100,0,,
2605,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137279,2,34110]",UI_common_scene_task_task,Event2412_033Broom3,150,0,,
2606,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137279,3,34110]",UI_common_scene_task_task,Event2412_034Broomloosemagic,150,0,,
2607,2412SorubekForest,building,building_event2404_barrierdoor,31,"[34129,2]",UI_common_scene_task_building,ui_event2412_mushroom,150,0,,
2608,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137280,2,34116]",UI_common_scene_task_task,Event2412_038Moongrass3,170,0,,
2609,2412SorubekForest,,Event2404_009DarkClouds,31,"[34131,1]",UI_common_scene_task_building,ui_event2412_cat,210,0,,
2610,2412SorubekForest,,Event2404_009DarkClouds,31,"[34106,1]",UI_common_scene_task_building,ui_event2412_sickle,200,0,,
2611,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137280,3,34116]",UI_common_scene_task_task,Event2412_041Broom4,300,0,,
2612,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137082,3,34117]",UI_common_scene_task_task,Event2412_042Fountainlife,300,0,,
2613,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137086,2,34140]",UI_common_scene_task_task,Event2412_044Preparedive2,10,0,,
2614,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137082,2,34124]",UI_common_scene_task_task,Event2412_045Preparedive3,30,0,,
2615,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137082,4,34117]",UI_common_scene_task_task,Event2412_046Dive,40,0,,
2616,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137082,3,34124]",UI_common_scene_task_task,Event2412_047Confirmation,40,0,,
2617,2412SorubekForest,,Description6_005Thechoose3_sub1,31,"[34143,1]",UI_common_scene_task_building,ui_event2412_bridge,50,0,,
2618,2412SorubekForest,,Description6_005Thechoose3_sub1,31,"[34112,1]",UI_common_scene_task_building,ui_event2412_treetop,20,0,,
2619,2412SorubekForest,building,building_event2408_wings,31,"[34113,1]",UI_common_scene_task_building,ui_event2412_tree,50,0,,
2620,2412SorubekForest,,Event2404_031RagingGoblin,31,"[34132,2]",UI_common_scene_task_openone,ui_event2412_gardengate,100,0,,
2621,2412SorubekForest,,Event2404_031RagingGoblin,31,"[34119,5]",UI_common_scene_task_building,ui_event2412_barrier,170,0,,
2622,2412SorubekForest,building,building_event26_fireworks,31,"[34115,1]",UI_common_scene_task_building,ui_event2412_flowerwall,100,0,,
2623,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137084,2,34107]",UI_common_scene_task_task,Event2412_059Magicstand2,100,0,,
2624,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137084,3,34107]",UI_common_scene_task_task,Event2412_060Magicstand3,150,0,,
2625,2412SorubekForest,,Event2404_033HotSpring_icon1,0,"[""2412SorubekForest"",137084,4,34107]",UI_common_scene_task_task,Event2412_061Heartreturn2,200,0,,
2626,2412SorubekForest,building,building_event21_table,31,"[34108,1]",UI_common_scene_task_building,ui_event2412_butterfly,300,0,,
2627,2412SorubekForest,building,building_event21_table,31,"[34108,2]",UI_common_scene_task_building,ui_event2412_butterfly,300,0,,
