id,type,activityId,rankInterval,score,scoreReward,giftIcon,valueType,
124206,12,9004,"[21,30]",6000,"[[1002,900]]",Renwu_Honglh,,
124207,12,9004,"[21,30]",7000,"[[1003,45]]",Renwu_Lanlh,,
124208,12,9004,"[21,30]",8000,"[[1001,3]]",Renwu_Zilh,,
124209,12,9004,"[21,30]",9000,"[[1002,1500]]",Renwu_Honglh,,
124210,12,9004,"[21,30]",11000,"[[1003,150]]",Renwu_Lanlh,,
124211,12,9004,"[21,30]",12000,"[[30000,15]]",Renwu_Zilh,,
124212,12,9004,"[21,30]",13000,"[[42000,3]]",Renwu_Honglh,,
124213,12,9004,"[21,30]",14000,"[[1003,75]]",Renwu_Lanlh,,
124214,12,9004,"[21,30]",15000,"[[30000,15]]",Renwu_Zilh,,
124215,12,9004,"[21,30]",18000,"[[1003,450]]",Renwu_Honglh,,
124301,12,9004,"[31,40]",780,"[[1003,50]]",Renwu_Lanlh,,
124302,12,9004,"[31,40]",1740,"[[30000,9]]",Renwu_Zilh,,
124303,12,9004,"[31,40]",2880,"[[1002,900]]",Renwu_Honglh,,
124304,12,9004,"[31,40]",4260,"[[1003,90]]",Renwu_Lanlh,,
124305,12,9004,"[31,40]",7260,"[[11001,1]]",Renwu_Zilh,,
124306,12,9004,"[31,40]",9000,"[[1002,1000]]",Renwu_Honglh,,
124307,12,9004,"[31,40]",10500,"[[1003,50]]",Renwu_Lanlh,,
124308,12,9004,"[31,40]",12000,"[[1001,4]]",Renwu_Zilh,,
124309,12,9004,"[31,40]",13500,"[[1002,1800]]",Renwu_Honglh,,
124310,12,9004,"[31,40]",16500,"[[1003,180]]",Renwu_Lanlh,,
124311,12,9004,"[31,40]",18000,"[[30000,18]]",Renwu_Zilh,,
124312,12,9004,"[31,40]",19500,"[[42000,3]]",Renwu_Honglh,,
124313,12,9004,"[31,40]",21000,"[[1003,90]]",Renwu_Lanlh,,
124314,12,9004,"[31,40]",22500,"[[30000,18]]",Renwu_Zilh,,
124315,12,9004,"[31,40]",27000,"[[1003,550]]",Renwu_Honglh,,
124401,12,9004,"[41,59]",1040,"[[1003,60]]",Renwu_Lanlh,,
124402,12,9004,"[41,59]",2320,"[[30000,10]]",Renwu_Zilh,,
124403,12,9004,"[41,59]",3840,"[[1002,1000]]",Renwu_Honglh,,
124404,12,9004,"[41,59]",5680,"[[1003,100]]",Renwu_Lanlh,,
124405,12,9004,"[41,59]",9680,"[[11001,2]]",Renwu_Zilh,,
124406,12,9004,"[41,59]",12000,"[[1002,1300]]",Renwu_Honglh,,
124407,12,9004,"[41,59]",14000,"[[1003,60]]",Renwu_Lanlh,,
124408,12,9004,"[41,59]",16000,"[[1001,5]]",Renwu_Zilh,,
124409,12,9004,"[41,59]",18000,"[[1002,2100]]",Renwu_Honglh,,
124410,12,9004,"[41,59]",22000,"[[1003,200]]",Renwu_Lanlh,,
124411,12,9004,"[41,59]",24000,"[[30000,20]]",Renwu_Zilh,,
124412,12,9004,"[41,59]",26000,"[[42000,4]]",Renwu_Honglh,,
124413,12,9004,"[41,59]",28000,"[[1003,100]]",Renwu_Lanlh,,
124414,12,9004,"[41,59]",30000,"[[30000,20]]",Renwu_Zilh,,
124415,12,9004,"[41,59]",36000,"[[1003,650]]",Renwu_Honglh,,
125101,12,9005,"[10,20]",260,"[[1003,5]]",Renwu_Lanlh,,
125102,12,9005,"[10,20]",580,"[[1003,5]]",Renwu_Zilh,,
125103,12,9005,"[10,20]",960,"[[1003,5]]",Renwu_Honglh,,
125104,12,9005,"[10,20]",1420,"[[1003,5]]",Renwu_Lanlh,,
125105,12,9005,"[10,20]",1920,"[[1003,5]]",Renwu_Zilh,,
125106,12,9005,"[10,20]",2500,"[[1003,8]]",Renwu_Honglh,,
125107,12,9005,"[10,20]",2840,"[[1003,8]]",Renwu_Lanlh,,
125108,12,9005,"[10,20]",3290,"[[1003,8]]",Renwu_Zilh,,
125109,12,9005,"[10,20]",3740,"[[1003,8]]",Renwu_Honglh,,
125110,12,9005,"[10,20]",4190,"[[1003,8]]",Renwu_Lanlh,,
125111,12,9005,"[10,20]",4630,"[[1003,10]]",Renwu_Zilh,,
125112,12,9005,"[10,20]",5080,"[[1003,10]]",Renwu_Honglh,,
125113,12,9005,"[10,20]",5530,"[[1003,10]]",Renwu_Lanlh,,
125114,12,9005,"[10,20]",5980,"[[1003,10]]",Renwu_Zilh,,
125115,12,9005,"[10,20]",6430,"[[1003,10]]",Renwu_Honglh,,
125116,12,9005,"[21,35]",600,"[[1003,5]]",Renwu_Lanlh,,
125117,12,9005,"[21,35]",1340,"[[1003,5]]",Renwu_Zilh,,
125118,12,9005,"[21,35]",2220,"[[1003,5]]",Renwu_Honglh,,
125119,12,9005,"[21,35]",3260,"[[1003,5]]",Renwu_Lanlh,,
125120,12,9005,"[21,35]",4440,"[[1003,5]]",Renwu_Zilh,,
125121,12,9005,"[21,35]",5780,"[[1003,8]]",Renwu_Honglh,,
125122,12,9005,"[21,35]",6560,"[[1003,8]]",Renwu_Lanlh,,
125123,12,9005,"[21,35]",7600,"[[1003,8]]",Renwu_Zilh,,
125124,12,9005,"[21,35]",8630,"[[1003,8]]",Renwu_Honglh,,
125125,12,9005,"[21,35]",9670,"[[1003,8]]",Renwu_Lanlh,,
125126,12,9005,"[21,35]",10710,"[[1003,10]]",Renwu_Zilh,,
125127,12,9005,"[21,35]",11740,"[[1003,10]]",Renwu_Honglh,,
125128,12,9005,"[21,35]",12780,"[[1003,10]]",Renwu_Lanlh,,
125129,12,9005,"[21,35]",13810,"[[1003,10]]",Renwu_Zilh,,
125130,12,9005,"[21,35]",14850,"[[1003,10]]",Renwu_Honglh,,
125131,12,9005,"[36,59]",980,"[[1003,5]]",Renwu_Lanlh,,
125132,12,9005,"[36,59]",2200,"[[1003,5]]",Renwu_Zilh,,
125133,12,9005,"[36,59]",3660,"[[1003,5]]",Renwu_Honglh,,
125134,12,9005,"[36,59]",5380,"[[1003,5]]",Renwu_Lanlh,,
125135,12,9005,"[36,59]",7320,"[[1003,5]]",Renwu_Zilh,,
125136,12,9005,"[36,59]",9520,"[[1003,8]]",Renwu_Honglh,,
125137,12,9005,"[36,59]",10820,"[[1003,8]]",Renwu_Lanlh,,
125138,12,9005,"[36,59]",12530,"[[1003,8]]",Renwu_Zilh,,
125139,12,9005,"[36,59]",14240,"[[1003,8]]",Renwu_Honglh,,
125140,12,9005,"[36,59]",15950,"[[1003,8]]",Renwu_Lanlh,,
125141,12,9005,"[36,59]",17650,"[[1003,10]]",Renwu_Zilh,,
125142,12,9005,"[36,59]",19360,"[[1003,10]]",Renwu_Honglh,,
125143,12,9005,"[36,59]",21070,"[[1003,10]]",Renwu_Lanlh,,
125144,12,9005,"[36,59]",22780,"[[1003,10]]",Renwu_Zilh,,
125145,12,9005,"[36,59]",24490,"[[1003,10]]",Renwu_Honglh,,
