dialogid,avatar,emotion,index,bubbleimage,alias,paragraphs,
Event2328_047ChristmasTree_1_4,Femaleplayer,default,1,,,"[['Event2328_047ChristmasTree_1_4',0,0]]",
Event2328_047ChristmasTree_1_5,klaus,default,3,,,"[['Event2328_047ChristmasTree_1_5',0,0]]",
Event2328_047ChristmasTree_1_6,Maleplayer,default,2,,,"[['Event2328_047ChristmasTree_1_6',0,0]]",
Event2328_047ChristmasTree_1_7,klaus,default,3,,,"[['Event2328_047ChristmasTree_1_7',0,0]]",
Event2328_047ChristmasTree_1_8,Femaleplayer,default,1,,,"[['Event2328_047ChristmasTree_1_8',0,0]]",
Event7_dialog_007findteatable_1,Misaki,sad,2,,,"[['Event7_dialog_007findteatable_1',0,0]]",
Event7_dialog_007findteatable_2,Maleplayer,default,3,,,"[['Event7_dialog_007findteatable_2',0,0]]",
Event7_dialog_007findteatable_3,Femaleplayer,default,1,bubble_event7_teawater,,"[['Event7_dialog_007findteatable_3',0,0]]",
Event7_dialog_007findteatable_4,Misaki,default,2,,,"[['Event7_dialog_007findteatable_4',0,0]]",
Event7_dialog_009naketea_1,Misaki,sad,1,,,"[['Event7_dialog_009naketea_1',0,0]]",
Event7_dialog_009naketea_2,Maleplayer,default,2,,,"[['Event7_dialog_009naketea_2',0,0]]",
Event7_dialog_013Chasethief_1,Femaleplayer,think,1,,,"[['Event7_dialog_013Chasethief_1',0,0]]",
Event7_dialog_013Chasethief_2,Misaki,surprise,2,,,"[['Event7_dialog_013Chasethief_2',0,0]]",
Event7_dialog_013Chasethief_3,Maleplayer,default,3,bubble_event7_footprint,,"[['Event7_dialog_013Chasethief_3',0,0]]",
Event7_dialog_024SakuraKimono2_1,mirror01,default,1,,,"[['Event7_dialog_024SakuraKimono2_1',0,0]]",
Event7_dialog_024SakuraKimono2_2,Maleplayer,default,2,,,"[['Event7_dialog_024SakuraKimono2_2',0,0]]",
Event7_dialog_024SakuraKimono2_3,Misaki,default,3,bubble_event7_ema,,"[['Event7_dialog_024SakuraKimono2_3',0,0]]",
Event41_dialog_000MianMianParadise_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_000MianMianParadise_1_1',0,0]]",
Event41_dialog_000MianMianParadise_1_2,Femaleplayer,default,1,,,"[['Event41_dialog_000MianMianParadise_1_2',0,0]]",
Event41_dialog_001findgate_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_001findgate_1_1',0,0]]",
Event41_dialog_001findgate_1_2,mirror01,happy,2,,,"[['Event41_dialog_001findgate_1_2',0,0]]",
Event41_dialog_001findgate_1_3,Femaleplayer,default,1,bubble_event41_findgate,,"[['Event41_dialog_001findgate_1_3',0,0]]",
Event41_dialog_002billboard_1_1,Femaleplayer,think,1,,,"[['Event41_dialog_002billboard_1_1',0,0]]",
Event41_dialog_002billboard_1_2,mirror01,default,2,,,"[['Event41_dialog_002billboard_1_2',0,0]]",
Event41_dialog_002billboard_1_3,Femaleplayer,default,1,,,"[['Event41_dialog_002billboard_1_3',0,0]]",
Event41_dialog_003fixing_1_1,Femaleplayer,think,1,bubble_event41_fixing,,"[['Event41_dialog_003fixing_1_1',0,0]]",
Event41_dialog_003fixing_1_2,Femaleplayer,default,1,bubble_event41_hans,,"[['Event41_dialog_003fixing_1_2',0,0]]",
Event41_dialog_004rotate_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_004rotate_1_1',0,0]]",
Event41_dialog_004rotate_1_2,mirror01,amazed,2,,,"[['Event41_dialog_004rotate_1_2',0,0]]",
Event41_dialog_004rotate_1_3,Femaleplayer,amazed,1,,,"[['Event41_dialog_004rotate_1_3',0,0]]",
Event41_dialog_004rotate_1_4,abby,default,3,,,"[['Event41_dialog_004rotate_1_4',0,0]]",
Event41_dialog_005savehans_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_005savehans_1_1',0,0]]",
Event41_dialog_005savehans_1_2,abby,default,3,,,"[['Event41_dialog_005savehans_1_2',0,0]]",
Event41_dialog_005savehans_1_3,abby,default,3,,,"[['Event41_dialog_005savehans_1_3',0,0]]",
Event41_dialog_005savehans_1_4,Femaleplayer,think,1,,,"[['Event41_dialog_005savehans_1_4',0,0]]",
Event41_dialog_005savehans_1_5,abby,default,3,,,"[['Event41_dialog_005savehans_1_5',0,0]]",
Event41_dialog_005savehans_1_6,Femaleplayer,default,1,,,"[['Event41_dialog_005savehans_1_6',0,0]]",
Event41_dialog_005savehans_1_7,abby,default,3,bubble_event41_grass,,"[['Event41_dialog_005savehans_1_7',0,0]]",
Event41_dialog_005savehans_1_8,Femaleplayer,default,1,,,"[['Event41_dialog_005savehans_1_8',0,0]]",
Event41_dialog_008fountain_1_1,abby,default,1,,,"[['Event41_dialog_008fountain_1_1',0,0]]",
Event41_dialog_008fountain_1_2,businessmanhans01,default,2,,,"[['Event41_dialog_008fountain_1_2',0,0]]",
Event41_dialog_008fountain_1_3,abby,default,1,,,"[['Event41_dialog_008fountain_1_3',0,0]]",
Event41_dialog_008fountain_1_4,abby,default,1,,,"[['Event41_dialog_008fountain_1_4',0,0]]",
Event41_dialog_009washing1_1_1,abby,default,2,,,"[['Event41_dialog_009washing1_1_1',0,0]]",
Event41_dialog_009washing1_1_2,Femaleplayer,think,1,,,"[['Event41_dialog_009washing1_1_2',0,0]]",
Event41_dialog_009washing2_1_1,businessmanhans01,default,2,,,"[['Event41_dialog_009washing2_1_1',0,0]]",
Event41_dialog_009washing2_1_2,abby,default,3,,,"[['Event41_dialog_009washing2_1_2',0,0]]",
Event41_dialog_009washing2_1_3,businessmanhans01,default,2,,,"[['Event41_dialog_009washing2_1_3',0,0]]",
Event41_dialog_009washing2_1_4,abby,default,3,bubble_event41_boat,,"[['Event41_dialog_009washing2_1_4',0,0]]",
Event41_dialog_009washing2_1_5,Femaleplayer,amazed,1,,,"[['Event41_dialog_009washing2_1_5',0,0]]",
Event41_dialog_009washing2_1_6,businessmanhans01,default,2,,,"[['Event41_dialog_009washing2_1_6',0,0]]",
Event41_dialog_009washing2_1_7,abby,default,3,,,"[['Event41_dialog_009washing2_1_7',0,0]]",
Event41_dialog_011gotoswingride1_1_1,Femaleplayer,think,1,,,"[['Event41_dialog_011gotoswingride1_1_1',0,0]]",
Event41_dialog_011gotoswingride1_1_2,abby,default,2,,,"[['Event41_dialog_011gotoswingride1_1_2',0,0]]",
Event41_dialog_011gotoswingride1_1_3,businessmanhans01,default,3,,,"[['Event41_dialog_011gotoswingride1_1_3',0,0]]",
Event41_dialog_011gotoswingride1_1_4,abby,default,2,bubble_event41_boat,,"[['Event41_dialog_011gotoswingride1_1_4',0,0]]",
Event41_dialog_014swingride1_1_1,abby,default,2,,,"[['Event41_dialog_014swingride1_1_1',0,0]]",
Event41_dialog_014swingride1_1_2,Femaleplayer,default,1,,,"[['Event41_dialog_014swingride1_1_2',0,0]]",
Event41_dialog_014swingride2_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_014swingride2_1_1',0,0]]",
Event41_dialog_014swingride2_1_2,abby,default,2,,,"[['Event41_dialog_014swingride2_1_2',0,0]]",
Event41_dialog_014swingride2_1_3,Femaleplayer,amazed,1,,,"[['Event41_dialog_014swingride2_1_3',0,0]]",
Event41_dialog_014swingride2_1_4,businessmanhans01,default,1,,,"[['Event41_dialog_014swingride2_1_4',0,0]]",
Event41_dialog_015emergency_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_015emergency_1_1',0,0]]",
Event41_dialog_015emergency_1_2,abby,default,2,bubble_event41_emergency,,"[['Event41_dialog_015emergency_1_2',0,0]]",
Event41_dialog_016braking_1_1,Femaleplayer,sad,1,,,"[['Event41_dialog_016braking_1_1',0,0]]",
Event41_dialog_019droppoint_1_1,Femaleplayer,amazed,1,,,"[['Event41_dialog_019droppoint_1_1',0,0]]",
Event41_dialog_019droppoint_1_2,Femaleplayer,think,1,,,"[['Event41_dialog_019droppoint_1_2',0,0]]",
Event41_dialog_019droppoint_1_3,abby,default,2,,,"[['Event41_dialog_019droppoint_1_3',0,0]]",
Event41_dialog_019droppoint_1_4,mirror01,default,3,,,"[['Event41_dialog_019droppoint_1_4',0,0]]",
Event41_dialog_022toprevent_1_1,abby,default,1,,,"[['Event41_dialog_022toprevent_1_1',0,0]]",
Event41_dialog_022toprevent_1_2,Femaleplayer,sad,2,,,"[['Event41_dialog_022toprevent_1_2',0,0]]",
Event41_dialog_024loudnoise_1_1,abby,default,2,bubble_event41_mirror,,"[['Event41_dialog_024loudnoise_1_1',0,0]]",
Event41_dialog_024loudnoise_1_2,Femaleplayer,amazed,1,,,"[['Event41_dialog_024loudnoise_1_2',0,0]]",
Event41_dialog_024loudnoise_1_3,abby,default,2,,,"[['Event41_dialog_024loudnoise_1_3',0,0]]",
Event41_dialog_024loudnoise_1_4,Femaleplayer,default,1,,,"[['Event41_dialog_024loudnoise_1_4',0,0]]",
Event41_dialog_025rafting_1_1,abby,default,2,,,"[['Event41_dialog_025rafting_1_1',0,0]]",
Event41_dialog_025rafting_1_2,Femaleplayer,think,1,,,"[['Event41_dialog_025rafting_1_2',0,0]]",
Event41_dialog_025rafting_1_3,abby,default,2,bubble_event41_rafting,,"[['Event41_dialog_025rafting_1_3',0,0]]",
Event41_dialog_025rafting_1_4,Femaleplayer,default,1,,,"[['Event41_dialog_025rafting_1_4',0,0]]",
Event41_dialog_026candyraft_1_1,Femaleplayer,think,1,,,"[['Event41_dialog_026candyraft_1_1',0,0]]",
Event41_dialog_026candyraft_1_2,abby,default,2,bubble_event41_handleroom,,"[['Event41_dialog_026candyraft_1_2',0,0]]",
Event41_dialog_029recreationarea_1_1,mirror01,amazed,2,,,"[['Event41_dialog_029recreationarea_1_1',0,0]]",
Event41_dialog_029recreationarea_1_2,Femaleplayer,amazed,1,,,"[['Event41_dialog_029recreationarea_1_2',0,0]]",
Event41_dialog_029recreationarea_1_3,abby,default,3,,,"[['Event41_dialog_029recreationarea_1_3',0,0]]",
Event41_dialog_029recreationarea_1_4,Femaleplayer,default,1,,,"[['Event41_dialog_029recreationarea_1_4',0,0]]",
Event41_dialog_031searchriot_1_1,abby,default,2,,,"[['Event41_dialog_031searchriot_1_1',0,0]]",
Event41_dialog_031searchriot_1_2,Femaleplayer,amazed,1,,,"[['Event41_dialog_031searchriot_1_2',0,0]]",
Event41_dialog_031searchriot_1_3,abby,default,2,,,"[['Event41_dialog_031searchriot_1_3',0,0]]",
Event41_dialog_031searchriot_1_4,Femaleplayer,default,1,,,"[['Event41_dialog_031searchriot_1_4',0,0]]",
Event41_dialog__032topriot_1_1,abby,default,1,,,"[['Event41_dialog__032topriot_1_1',0,0]]",
Event36_dialog_033evaluatethesituation_1_1,Femaleplayer,amazed,1,,,"[['Event36_dialog_033evaluatethesituation_1_1',0,0]]",
Event36_dialog_033evaluatethesituation_1_2,abby,default,2,,,"[['Event36_dialog_033evaluatethesituation_1_2',0,0]]",
Event36_dialog_033evaluatethesituation_1_3,Femaleplayer,think,1,,,"[['Event36_dialog_033evaluatethesituation_1_3',0,0]]",
Event36_dialog_033evaluatethesituation_1_4,abby,default,2,,,"[['Event36_dialog_033evaluatethesituation_1_4',0,0]]",
Event2402_Dialog_003LightingPlace2_1_1,Femaleplayer,amazed,1,,,"[['Event2402_Dialog_003LightingPlace2_1_1',0,0]]",
Event2402_Dialog_003LightingPlace2_1_2,Femaleplayer,think,1,,,"[['Event2402_Dialog_003LightingPlace2_1_2',0,0]]",
Event2402_Dialog_003LightingPlace2_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_003LightingPlace2_1_3',0,0]]",
Event2402_Dialog_009LightingPlace5_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_009LightingPlace5_1_1',0,0]]",
Event2402_Dialog_009LightingPlace5_1_2,Femaleplayer,sad,1,,,"[['Event2402_Dialog_009LightingPlace5_1_2',0,0]]",
Event2402_Dialog_009LightingPlace5_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_009LightingPlace5_1_3',0,0]]",
Event2402_Dialog_012UnknownTrade_1_1,Femaleplayer,default,1,,,"[['Event2402_Dialog_012UnknownTrade_1_1',0,0]]",
Event2402_Dialog_012UnknownTrade_1_2,aerich,unkonw,2,,noname,"[['Event2402_Dialog_012UnknownTrade_1_2',0,0]]",
Event2402_Dialog_012UnknownTrade_1_3,Femaleplayer,think,1,,,"[['Event2402_Dialog_012UnknownTrade_1_3',0,0]]",
Event2402_Dialog_012UnknownTrade_1_4,aerich,unkonw,2,,noname,"[['Event2402_Dialog_012UnknownTrade_1_4',0,0]]",
Event2402_Dialog_012UnknownTrade_1_5,aerich,unkonw,2,,noname,"[['Event2402_Dialog_012UnknownTrade_1_5',0,0]]",
Event2402_Dialog_012UnknownTrade_1_6,Femaleplayer,default,1,,,"[['Event2402_Dialog_012UnknownTrade_1_6',0,0]]",
Event2402_Dialog_015CloudWingSpring2_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_015CloudWingSpring2_1_1',0,0]]",
Event2402_Dialog_015CloudWingSpring2_1_2,aerich,default,2,,,"[['Event2402_Dialog_015CloudWingSpring2_1_2',0,0]]",
Event2402_Dialog_015CloudWingSpring2_1_3,aerich,default,2,,,"[['Event2402_Dialog_015CloudWingSpring2_1_3',0,0]]",
Event2402_Dialog_015CloudWingSpring2_1_4,Femaleplayer,sad,1,,,"[['Event2402_Dialog_015CloudWingSpring2_1_4',0,0]]",
Event2402_Dialog_015CloudWingSpring2_1_5,aerich,default,2,,,"[['Event2402_Dialog_015CloudWingSpring2_1_5',0,0]]",
Event2402_Dialog_017Findings_1_1,Femaleplayer,sad,1,,,"[['Event2402_Dialog_017Findings_1_1',0,0]]",
Event2402_Dialog_017Findings_1_2,aerich,default,2,,,"[['Event2402_Dialog_017Findings_1_2',0,0]]",
Event2402_Dialog_017Findings_1_3,Femaleplayer,think,1,,,"[['Event2402_Dialog_017Findings_1_3',0,0]]",
Event2402_Dialog_017Findings_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_017Findings_1_4',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_1,aerich,default,2,,,"[['Event2402_Dialog_018DamagedWishingBook_1_1',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_2,Femaleplayer,sad,1,,,"[['Event2402_Dialog_018DamagedWishingBook_1_2',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_3,aerich,default,2,,,"[['Event2402_Dialog_018DamagedWishingBook_1_3',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_4,Femaleplayer,think,1,,,"[['Event2402_Dialog_018DamagedWishingBook_1_4',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_5,aerich,default,2,,,"[['Event2402_Dialog_018DamagedWishingBook_1_5',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_6,aerich,default,2,,,"[['Event2402_Dialog_018DamagedWishingBook_1_6',0,0]]",
Event2402_Dialog_018DamagedWishingBook_1_7,Femaleplayer,default,1,,,"[['Event2402_Dialog_018DamagedWishingBook_1_7',0,0]]",
Eventmission2402_019WishingBook_1_1,aerich,default,2,,,"[['Eventmission2402_019WishingBook_1_1',0,0]]",
Eventmission2402_019WishingBook_1_2,Femaleplayer,sad,1,,,"[['Eventmission2402_019WishingBook_1_2',0,0]]",
Eventmission2402_019WishingBook_1_3,aerich,default,2,,,"[['Eventmission2402_019WishingBook_1_3',0,0]]",
Eventmission2402_019WishingBook_1_4,aerich,default,2,,,"[['Eventmission2402_019WishingBook_1_4',0,0]]",
Event2402_Dialog_022CloudWingSpring5A_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_022CloudWingSpring5A_1_1',0,0]]",
Event2402_Dialog_022CloudWingSpring5A_1_2,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5A_1_2',0,0]]",
Event2402_Dialog_022CloudWingSpring5A_1_3,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5A_1_3',0,0]]",
Event2402_Dialog_022CloudWingSpring5A_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_022CloudWingSpring5A_1_4',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_1',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_2,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_2',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_3,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_3',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_4',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_5,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_5',0,0]]",
Event2402_Dialog_022CloudWingSpring5B_1_6,aerich,default,2,,,"[['Event2402_Dialog_022CloudWingSpring5B_1_6',0,0]]",
Event2402_Dialog_023ActingMethod_1_1,Femaleplayer,amazed,1,,,"[['Event2402_Dialog_023ActingMethod_1_1',0,0]]",
Event2402_Dialog_023ActingMethod_1_2,aerich,default,2,,,"[['Event2402_Dialog_023ActingMethod_1_2',0,0]]",
Event2402_Dialog_023ActingMethod_1_3,Femaleplayer,sad,1,,,"[['Event2402_Dialog_023ActingMethod_1_3',0,0]]",
Event2402_Dialog_023ActingMethod_1_4,aerich,default,2,,,"[['Event2402_Dialog_023ActingMethod_1_4',0,0]]",
Event2402_Dialog_024ActingMethodinMemory1_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_024ActingMethodinMemory1_1_1',0,0]]",
Event2402_Dialog_024ActingMethodinMemory1_1_2,aerich,default,2,,,"[['Event2402_Dialog_024ActingMethodinMemory1_1_2',0,0]]",
Event2402_Dialog_024ActingMethodinMemory1_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_024ActingMethodinMemory1_1_3',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_1,aerich,default,2,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_1',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_2,Femaleplayer,default,1,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_2',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_3,Femaleplayer,think,1,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_3',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_4,aerich,default,2,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_4',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_5,Femaleplayer,think,1,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_5',0,0]]",
Event2402_Dialog_025ActingMethodinMemory2_1_6,aerich,default,2,,,"[['Event2402_Dialog_025ActingMethodinMemory2_1_6',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_028UnsealedMethod_1_1',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_2,aerich,default,2,,,"[['Event2402_Dialog_028UnsealedMethod_1_2',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_3,aerich,default,2,,,"[['Event2402_Dialog_028UnsealedMethod_1_3',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_4,mirror01,sad,3,,,"[['Event2402_Dialog_028UnsealedMethod_1_4',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_5,Femaleplayer,default,1,,,"[['Event2402_Dialog_028UnsealedMethod_1_5',0,0]]",
Event2402_Dialog_028UnsealedMethod_1_6,Femaleplayer,default,1,,,"[['Event2402_Dialog_028UnsealedMethod_1_6',0,0]]",
Event2402_Dialog_030MysteriousAltar_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_030MysteriousAltar_1_1',0,0]]",
Event2402_Dialog_030MysteriousAltar_1_2,aerich,default,2,,,"[['Event2402_Dialog_030MysteriousAltar_1_2',0,0]]",
Event2402_Dialog_030MysteriousAltar_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_030MysteriousAltar_1_3',0,0]]",
Event2402_Dialog_034SecondAltar_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_034SecondAltar_1_1',0,0]]",
Event2402_Dialog_034SecondAltar_1_2,aerich,default,2,,,"[['Event2402_Dialog_034SecondAltar_1_2',0,0]]",
Event2402_Dialog_034SecondAltar_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_034SecondAltar_1_3',0,0]]",
Event2402_Dialog_034SecondAltar_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_034SecondAltar_1_4',0,0]]",
Event2402_Dialog_042CloudSpirit1_1_1,aerich,default,2,,,"[['Event2402_Dialog_042CloudSpirit1_1_1',0,0]]",
Event2402_Dialog_042CloudSpirit1_1_2,Slime_grey,default,3,,cloudspirit,"[['Event2402_Dialog_042CloudSpirit1_1_2',0,0]]",
Event2402_Dialog_042CloudSpirit1_1_3,aerich,default,2,,,"[['Event2402_Dialog_042CloudSpirit1_1_3',0,0]]",
Event2402_Dialog_042CloudSpirit1_1_4,Femaleplayer,sad,1,,,"[['Event2402_Dialog_042CloudSpirit1_1_4',0,0]]",
Event2402_Dialog_042CloudSpirit1_1_5,Femaleplayer,think,1,,,"[['Event2402_Dialog_042CloudSpirit1_1_5',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_1,aerich,default,2,bubble_event2402_energy,,"[['Event2402_Dialog_043CloudSpirit2_1_1',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_2,Femaleplayer,think,1,,,"[['Event2402_Dialog_043CloudSpirit2_1_2',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_3,aerich,default,2,,,"[['Event2402_Dialog_043CloudSpirit2_1_3',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_4,Femaleplayer,think,1,,,"[['Event2402_Dialog_043CloudSpirit2_1_4',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_5,Slime_grey,default,3,,cloudspirit,"[['Event2402_Dialog_043CloudSpirit2_1_5',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_6,Femaleplayer,think,1,,,"[['Event2402_Dialog_043CloudSpirit2_1_6',0,0]]",
Event2402_Dialog_043CloudSpirit2_1_7,Femaleplayer,default,1,,,"[['Event2402_Dialog_043CloudSpirit2_1_7',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_1,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_044CloudSpirit3_1_1',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_2,Femaleplayer,default,1,,,"[['Event2402_Dialog_044CloudSpirit3_1_2',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_3,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_044CloudSpirit3_1_3',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_4,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_044CloudSpirit3_1_4',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_5,Femaleplayer,default,1,,,"[['Event2402_Dialog_044CloudSpirit3_1_5',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_6,aerich,default,3,,,"[['Event2402_Dialog_044CloudSpirit3_1_6',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_7,Femaleplayer,think,1,,,"[['Event2402_Dialog_044CloudSpirit3_1_7',0,0]]",
Event2402_Dialog_044CloudSpirit3_1_8,Femaleplayer,default,1,,,"[['Event2402_Dialog_044CloudSpirit3_1_8',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_1,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_046DamagedWindmills2_1_1',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_2,Femaleplayer,default,1,,,"[['Event2402_Dialog_046DamagedWindmills2_1_2',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_3,aerich,default,3,,,"[['Event2402_Dialog_046DamagedWindmills2_1_3',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_4,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_046DamagedWindmills2_1_4',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_5,Slime_grey,default,2,,cloudspirit,"[['Event2402_Dialog_046DamagedWindmills2_1_5',0,0]]",
Event2402_Dialog_046DamagedWindmills2_1_6,Femaleplayer,default,1,,,"[['Event2402_Dialog_046DamagedWindmills2_1_6',0,0]]",
Event2402_Dialog_050CloudAltar3_1_1,Femaleplayer,default,1,,,"[['Event2402_Dialog_050CloudAltar3_1_1',0,0]]",
Event2402_Dialog_050CloudAltar3_1_2,mirror01,default,2,,,"[['Event2402_Dialog_050CloudAltar3_1_2',0,0]]",
Event2402_Dialog_050CloudAltar3_1_3,Femaleplayer,default,1,,,"[['Event2402_Dialog_050CloudAltar3_1_3',0,0]]",
Event2402_Dialog_050CloudAltar3_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_050CloudAltar3_1_4',0,0]]",
Event2402_Dialog_054UnsealedStage3_1_1,Femaleplayer,default,1,,,"[['Event2402_Dialog_054UnsealedStage3_1_1',0,0]]",
Event2402_Dialog_054UnsealedStage3_1_2,mirror01,sad,2,,,"[['Event2402_Dialog_054UnsealedStage3_1_2',0,0]]",
Event2402_Dialog_054UnsealedStage3_1_3,aerich,default,3,,,"[['Event2402_Dialog_054UnsealedStage3_1_3',0,0]]",
Event2402_Dialog_054UnsealedStage3_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_054UnsealedStage3_1_4',0,0]]",
Event2402_Dialog_058BrokenBridge_1_1,Femaleplayer,sad,1,,,"[['Event2402_Dialog_058BrokenBridge_1_1',0,0]]",
Event2402_Dialog_058BrokenBridge_1_2,mirror01,sad,2,,,"[['Event2402_Dialog_058BrokenBridge_1_2',0,0]]",
Event2402_Dialog_058BrokenBridge_1_3,aerich,default,3,,,"[['Event2402_Dialog_058BrokenBridge_1_3',0,0]]",
Event2402_Dialog_058BrokenBridge_1_4,Femaleplayer,think,1,,,"[['Event2402_Dialog_058BrokenBridge_1_4',0,0]]",
Event2402_Dialog_058BrokenBridge_1_5,aerich,default,3,,,"[['Event2402_Dialog_058BrokenBridge_1_5',0,0]]",
Event2402_Dialog_059MethodtoGoHome2_1_1,Femaleplayer,default,1,,,"[['Event2402_Dialog_059MethodtoGoHome2_1_1',0,0]]",
Event2402_Dialog_059MethodtoGoHome2_1_2,mirror01,default,2,,,"[['Event2402_Dialog_059MethodtoGoHome2_1_2',0,0]]",
Event2402_Dialog_059MethodtoGoHome2_1_3,aerich,default,3,,,"[['Event2402_Dialog_059MethodtoGoHome2_1_3',0,0]]",
Event2402_Dialog_059MethodtoGoHome2_1_4,Femaleplayer,default,1,,,"[['Event2402_Dialog_059MethodtoGoHome2_1_4',0,0]]",
Event2402_Dialog_060MethodtoGoHome3_1_1,Femaleplayer,think,1,,,"[['Event2402_Dialog_060MethodtoGoHome3_1_1',0,0]]",
