id,openTimes,buyTimes,payLabel,condition,conditionParam,endingTime,giftIcon,title,playInTurn,level,group1UnlockLevel,group2UnlockLevel,group3UnlockLevel,group4UnlockLevel,group5UnlockLevel,group6UnlockLevel,group7UnlockLevel,group8UnlockLevel,group9UnlockLevel,group,CD,publicCD,showTime,popUpTimes,popUpCD,priority,name,diamondShopID,shopID,shopGroupID,giftUI,itemIds,discount,itemIds2,discount2,itemIds3,discount3,popupSceneType,giftScript,paramType,param,giftIconShowType,crossDayClose
2578,0,1,[],3,Eventmission2408_022brewpotion,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2578,24,24,12,1,24,2508,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2579,0,1,[],3,Eventmission2408_023powerofknowledge,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2579,24,24,4,1,24,2509,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10005,[1003,700],[1001,20],[2000650,12],[2000651,12],[2000652,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2580,0,1,[],3,Eventmission2408_028recoverypath1,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2580,24,24,12,1,24,2510,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2581,0,1,[],3,Eventmission2408_030recoverypath3,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2581,24,24,4,1,24,2511,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10006,[1003,1000],[1001,30],[2000651,10],[2000652,10],[2000653,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2582,0,1,[],3,Eventmission2408_032roadtomeettheking,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2582,24,24,12,1,24,2512,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2583,0,1,[],3,Eventmission2408_037threechances,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2583,24,24,4,1,24,2513,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,1000],[1001,80],[2000651,10],[2000659,5]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2584,0,1,[],3,Eventmission2408_039continuethejourney,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2584,24,24,12,1,24,2514,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2585,0,1,[],3,Eventmission2408_042lockeddoor,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2585,24,24,4,1,24,2515,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,1200],[1001,30],[2000652,15],[2000653,15],[2000654,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2586,0,1,[],3,Eventmission2408_045amess,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2586,24,24,12,1,24,2516,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2587,0,1,[],3,Eventmission2408_048culprit,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2587,24,24,4,1,24,2517,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10007,[1003,1000],[1001,50],[2000652,12],[2000653,12],[2000654,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2588,0,1,[],3,Eventmission2408_052truthcomesout,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2588,24,24,4,1,24,2518,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1300],[1001,60],[2000653,18],[2000654,18],[2000655,18]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2589,0,1,[],3,Eventmission2408_058unknownagency,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2589,24,24,4,1,24,2519,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,1300],[1001,30],[2000653,12],[2000654,12],[2000655,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2590,0,1,[],3,Eventmission2408_062sandchamber,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2590,24,24,4,1,24,2520,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1400],[1001,50],[2000654,16],[2000655,16],[2000656,16]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2591,0,1,[],3,Eventmission2408_068fireritual,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2591,24,24,4,1,24,2521,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10013,[1003,1900],[1001,100],[2000653,10],[2000654,10],[2000660,5]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2592,0,1,[],3,Eventmission2408_074starship,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2592,24,24,4,1,24,2522,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10017,[1003,1800],[1001,140],[2000654,8],[2000660,8],[2000657,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2593,0,1,[],3,Eventmission2408_079sleepingadministrator,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2593,24,24,4,1,24,2523,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10009,[1003,1000],[1001,50],[2000656,6],[2000661,4]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2594,0,1,[],3,Eventmission2408_084planetancienttree,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2594,24,24,4,1,24,2524,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10017,[1003,2000],[1001,80],[2000655,8],[2000656,8],[2000661,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2600,0,3,"[1,2]",3,Eventmission2409_000GoldenTown,2024-3-11 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2005,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,400],[1001,80],[30000,5]]",0.645,"[10005,[1003,800],[1001,120],[30000,10]]",0.625,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2601,0,3,"[3,4]",3,Eventmission2409_000GoldenTown,2024-3-11 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2006,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,950],[1001,150],[30000,15]]",0.606,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2602,0,3,"[5,6]",3,Eventmission2409_000GoldenTown,2024-3-11 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,"[10019,[1003,3300],[1001,400],[11001,4]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2603,0,3,[7],3,Eventmission2409_000GoldenTown,2024-3-11 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10017,[1003,3000],[1001,350],[11001,3]]",0.571,"[10026,[1003,4800],[1001,500],[11001,6]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2604,0,1,[],3,Eventmission2409_007CleanRoads,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2254,24,24,12,1,24,2254,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2605,0,1,[],3,Eventmission2409_015GoldLure,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2255,24,24,12,1,24,2255,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2606,0,1,[],3,Eventmission2409_021GoldLure,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2256,24,24,4,1,24,2256,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10005,[1003,850],[1001,20],[2000680,8],[2000681,8],[2000682,8]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2607,0,1,[],3,Eventmission2409_023GoldLure,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2257,24,24,12,1,24,2257,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2608,0,1,[],3,Eventmission2409_025CleanRoads,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2258,24,24,12,1,24,2258,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10004,[1003,1000],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2609,0,1,[],3,Eventmission2409_028CleanRoads,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2259,24,24,2,1,24,2259,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10006,[1003,900],[1001,50],[2000680,10],[2000681,10],[2000682,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2610,0,1,[],3,Eventmission2409_032CleanRoads,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2260,24,24,12,1,24,2260,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2611,0,1,[],3,Eventmission2409_034CleanRoads,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2261,24,24,4,1,24,2261,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10007,[1003,1000],[1001,50],[2000681,10],[2000682,10],[2000683,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2612,0,1,[],3,Eventmission2409_037Safetybox,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2262,24,24,12,1,24,2262,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2613,0,1,[],3,Eventmission2409_040Safetybox,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2263,24,24,4,1,24,2263,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,1000],[1001,80],[2000681,12],[2000682,12],[2000683,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2614,0,1,[],3,Eventmission2409_043CleanRoads,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2264,24,24,12,1,24,2264,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2615,0,1,[],3,Eventmission2409_045GoRealm,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2265,24,24,4,1,24,2265,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1000],[1001,60],[2000682,10],[2000683,10],[2000686,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2616,0,1,[],3,Eventmission2409_050FindDiff,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2266,24,24,4,1,24,2266,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10013,[1003,1500],[1001,100],[2000683,12],[2000686,12],[2000684,12]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2617,0,1,[],3,Eventmission2409_053Desire,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2267,24,24,12,1,24,2267,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10004,[1003,1000],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2618,0,1,[],3,Eventmission2409_055Desire,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2268,24,24,4,1,24,2268,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10015,[1003,1600],[1001,120],[2000683,10],[2000687,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2619,0,1,[],3,Eventmission2409_058GoldenDragon,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2269,24,24,4,1,24,2269,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10017,[1003,1800],[1001,150],[2000687,10]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2620,0,1,[],3,Eventmission2409_061GoToPass,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2270,24,24,12,1,24,2270,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10010,[1003,2500],[1001,100]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2621,0,1,[],3,Eventmission2409_063CleanRoads,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2271,24,24,4,1,24,2271,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10019,[1003,1800],[1001,100],[2000687,6],[2000688,6]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2630,0,4,"[1,2]",3,Eventmission2410_000Entry,2024-3-25 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2630,0,12,96,1,24,2630,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[11103,[1006,400],[1001,80],[30000,5]]",0.645,"[11105,[1006,800],[1001,120],[30000,10]]",0.625,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2631,0,4,"[3,4]",3,Eventmission2410_000Entry,2024-3-25 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2631,0,12,96,1,24,2631,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[11106,[1006,950],[1001,150],[30000,15]]",0.606,"[11110,[1006,1700],[1001,200],[11001,2]]",0.571,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2632,0,4,"[5,6]",3,Eventmission2410_000Entry,2024-3-25 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2632,0,12,96,1,24,2632,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[11110,[1006,1700],[1001,200],[11001,2]]",0.571,"[11119,[1006,3300],[1001,400],[11001,4]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2633,0,4,[7],3,Eventmission2410_000Entry,2024-3-25 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2633,0,12,96,1,24,2633,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[11117,[1006,3000],[1001,350],[11001,3]]",0.571,"[11126,[1006,4800],[1001,500],[11001,6]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2634,0,1,[],3,Eventmission2410_006CatGame,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2254,24,24,12,1,24,2254,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120021,[1006,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2635,0,1,[],3,Eventmission2410_015ColorHint,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2255,24,24,12,1,24,2255,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120031,[1006,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2636,0,1,[],3,Eventmission2410_022BridgeRepair,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2256,24,24,4,1,24,2256,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120051,[1006,850],[1001,20],[2000700,8],[2000702,8],[2000703,8]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2637,0,1,[],3,Eventmission2410_024GoToTheWitch,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2257,24,24,12,1,24,2257,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120022,[1006,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2638,0,1,[],3,Eventmission2410_026LPoisonousPlant,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2258,24,24,12,1,24,2258,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120041,[1006,1200],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2639,0,1,[],3,Eventmission2410_029WitchHelp,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2259,24,24,2,1,24,2259,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120061,[1006,900],[1001,50],[2000700,10],[2000702,10],[2000703,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2640,0,1,[],3,Eventmission2410_031Greedyperson,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2260,24,24,12,1,24,2260,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120032,[1006,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2641,0,1,[],3,Eventmission2410_035TreasureRoad,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2261,24,24,4,1,24,2261,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120071,[1006,1200],[1001,50],[2000702,10],[2000703,10],[2000704,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2642,0,1,[],3,Eventmission2410_038SFlower,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2262,24,24,12,1,24,2262,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120062,[1006,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2643,0,1,[],3,Eventmission2410_041HappyNote,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2263,24,24,4,1,24,2263,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120081,[1006,1200],[1001,80],[2000702,12],[2000703,12],[2000704,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2644,0,1,[],3,Eventmission2410_044DestroyedSpringWater,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2264,24,24,12,1,24,2264,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120063,[1006,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2645,0,1,[],3,Eventmission2410_046Dinosaur,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2265,24,24,4,1,24,2265,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120101,[1006,1200],[1001,60],[2000703,10],[2000704,10],[2000709,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2646,0,1,[],3,Eventmission2410_051CorrectChoice,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2266,24,24,4,1,24,2266,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120131,[1006,1500],[1001,120],[2000704,12],[2000709,12],[2000706,12]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2647,0,1,[],3,Eventmission2410_054BlockingHand,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2267,24,24,12,1,24,2267,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120042,[1006,1200],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2648,0,1,[],3,Eventmission2410_056BlockingFoot,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2268,24,24,4,1,24,2268,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120151,[1006,1600],[1001,120],[2000705,8],[2000711,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2649,0,1,[],3,Eventmission2410_060Flamingo,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2269,24,24,4,1,24,2269,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120171,[1006,1800],[1001,150],[2000711,10]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2650,0,1,[],3,Eventmission2410_062TemptingTaste,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2270,24,24,12,1,24,2270,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[120102,[1006,2500],[1001,120]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2651,0,1,[],3,Eventmission2410_064LastTreasure,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2271,24,24,4,1,24,2271,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[120191,[1006,1800],[1001,120],[2000711,6],[2000710,6]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
10001,1,1,"[1,2,3]",1,"[2024-2-13 19:00:00,2024-2-16 18:50:00]",2024-2-16 19:00:00,ui_valentines_icon_map,ui_gift_valentine_day,0,9,9,9,9,9,9,9,9,9,9,10007,24,24,6,1,24,10007,,,-1,-1,Prefab/UI/GiftBlackFridayPanel2/GiftBlackFridayPanel.prefab,"[10004,[1003,860],[1001,40]]",0.606,"[10007,[1003,1480],[1001,100]]",0.588,"[10010,[1003,2000],[1001,150],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,400]]",1,0
10002,1,1,"[4,5]",1,"[2024-2-13 19:00:00,2024-2-16 18:50:00]",2024-2-16 19:00:00,ui_valentines_icon_map,ui_gift_valentine_day,0,9,9,9,9,9,9,9,9,9,9,10008,24,24,6,1,24,10008,,,-1,-1,Prefab/UI/GiftBlackFridayPanel2/GiftBlackFridayPanel.prefab,"[10005,[1003,1050],[1001,60]]",0.606,"[10008,[1003,1680],[1001,130]]",0.571,"[10011,[1003,2200],[1001,180],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,500]]",1,0
10003,1,1,"[6,7]",1,"[2024-2-13 19:00:00,2024-2-16 18:50:00]",2024-2-16 19:00:00,ui_valentines_icon_map,ui_gift_valentine_day,0,9,9,9,9,9,9,9,9,9,9,10009,24,24,6,1,24,10009,,,-1,-1,Prefab/UI/GiftBlackFridayPanel2/GiftBlackFridayPanel.prefab,"[10006,[1003,1250],[1001,80]]",0.606,"[10009,[1003,1850],[1001,160]]",0.571,"[10013,[1003,2700],[1001,200],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,800]]",1,0
10004,0,1,"[1,2,3]",1,"[2023-12-22 19:00:00,2023-12-25 18:50:00]",2023-12-25 19:00:00,ui_christmas_gift01_icon,UI_christmas_gift,0,9,9,9,9,9,9,9,9,9,9,10004,24,24,6,1,24,10004,,,-1,-1,Prefab/UI/GiftBlackFridayPanel1/GiftBlackFridayPanel.prefab,"[10004,[1003,860],[1001,40]]",0.606,"[10007,[1003,1480],[1001,100]]",0.588,"[10010,[1003,2000],[1001,150],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,400]]",1,0
10005,0,1,"[4,5]",1,"[2023-12-22 19:00:00,2023-12-25 18:50:00]",2023-12-25 19:00:00,ui_christmas_gift01_icon,UI_christmas_gift,0,9,9,9,9,9,9,9,9,9,9,10005,24,24,6,1,24,10005,,,-1,-1,Prefab/UI/GiftBlackFridayPanel1/GiftBlackFridayPanel.prefab,"[10005,[1003,1050],[1001,60]]",0.606,"[10008,[1003,1680],[1001,130]]",0.571,"[10011,[1003,2200],[1001,180],[11001,2]]",0.555,"[0,2]",GiftInstance_BlackFriday,1,"[[1003,500]]",1,0
