id,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,sceneId,itemConvert,
2000555,19,0,,0,"[[2001,9],[2000541,6],[2000530,12]]",0,120,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000543,3]",9999,Guide3StarPark,[],
2000556,19,0,,0,"[[2000532,9],[2000558,6],[2000535,12]]",0,120,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000545,3]",9999,Guide3StarPark,[],
2000557,19,0,,0,"[[2000531,12],[2000530,15],[2000535,30]]",0,120,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000546,3]",9999,Guide3StarPark,[],
2000558,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,Guide3StarPark,[],
2000559,19,0,,0,"[[2000558,9],[2004,6]]",0,120,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000547,3]",9999,Guide3StarPark,[],
2000560,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,Guide3StarPark,[],
2000570,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000571,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000572,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000573,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000574,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000575,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000576,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000577,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000578,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000579,3,0,,0,"[[2000572,4],[2000573,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000580,3,0,,0,"[[2000575,4],[2000576,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000581,3,0,,0,"[[2000577,4],[2000578,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000582,19,0,,0,"[[2000572,12],[2000573,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000579,3]",9999,2407PiscesCity,[],
2000583,19,0,,0,"[[2000575,12],[2000576,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000580,3]",9999,2407PiscesCity,[],
2000584,19,0,,0,"[[2000577,12],[2000578,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000581,3]",9999,2407PiscesCity,[],
2000585,19,0,,0,"[[2000572,20],[2000573,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000579,5]",9999,2407PiscesCity,[],
2000586,19,0,,0,"[[2000575,20],[2000576,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000580,5]",9999,2407PiscesCity,[],
2000587,19,0,,0,"[[2000577,20],[2000578,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000581,5]",9999,2407PiscesCity,[],
2000588,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38049,10]",9999,2407PiscesCity,[],
2000589,19,0,,0,"[[2003,10],[2000592,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38049,60]",9999,2407PiscesCity,[],
2000590,19,0,,0,"[[2003,10],[2000592,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38049,250]",9999,2407PiscesCity,[],
2000591,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[50],9999,2407PiscesCity,[],
2000592,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000593,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000594,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000595,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000596,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000597,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000598,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2407PiscesCity,[],
2000599,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[5],9999,2407PiscesCity,[],
2000600,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[10],9999,2407PiscesCity,[],
2000601,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[30],9999,2407PiscesCity,[],
2000602,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[40],9999,2407PiscesCity,[],
2000610,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,Drawing1FortuneIsland,[],
2000611,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,Drawing1FortuneIsland,[],
2000612,2,0,,0,[],0,0,0,10,2,0,0,0,0,0,[],-1,1,34,[],9999,Drawing1FortuneIsland,[],
2000613,3,0,,0,"[[2000612,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,Drawing1FortuneIsland,[],
2000614,3,0,,0,"[[2000612,15]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,Drawing1FortuneIsland,[],
2000615,3,0,,0,"[[2000612,45]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,Drawing1FortuneIsland,[],
2000616,19,0,,0,"[[2000612,15]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000613,3]",9999,Drawing1FortuneIsland,[],
2000617,19,0,,0,"[[2000613,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000614,1]",9999,Drawing1FortuneIsland,[],
2000618,19,0,,0,"[[2000612,45]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000614,3]",9999,Drawing1FortuneIsland,[],
2000619,19,0,,0,"[[2000614,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000615,1]",9999,Drawing1FortuneIsland,[],
2000620,19,0,,0,"[[2000612,135]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000615,3]",9999,Drawing1FortuneIsland,[],
2000650,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000651,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000652,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000653,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000654,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000655,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000656,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000657,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000658,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000659,3,0,,0,"[[2000652,4],[2000653,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000660,3,0,,0,"[[2000655,4],[2000656,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000661,3,0,,0,"[[2000657,4],[2000658,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000662,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2408StarPrince,[],
2000663,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,9,"[38050,10]",9999,2408StarPrince,[],
2000664,19,0,,0,"[[2003,10],[2000662,8]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38050,60]",9999,2408StarPrince,[],
2000665,19,0,,0,"[[2003,10],[2000662,25]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38050,250]",9999,2408StarPrince,[],
2000666,19,0,,0,"[[2000652,12],[2000653,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000659,3]",9999,2408StarPrince,[],
2000667,19,0,,0,"[[2000655,12],[2000656,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000660,3]",9999,2408StarPrince,[],
2000668,19,0,,0,"[[2000657,12],[2000658,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000661,3]",9999,2408StarPrince,[],
2000680,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000681,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000682,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000683,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000684,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000685,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000686,3,0,,0,"[[2000681,5]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000687,3,0,,0,"[[2000682,4],[2000684,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000688,3,0,,0,"[[2000683,4],[2000685,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000689,19,0,,0,"[[2000681,15]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000686,3]",9999,2409GoldenTown,[],
2000690,19,0,,0,"[[2000682,12],[2000684,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000687,3]",9999,2409GoldenTown,[],
2000691,19,0,,0,"[[2000683,12],[2000685,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000688,3]",9999,2409GoldenTown,[],
2000692,19,0,,0,"[[2000681,25]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000686,5]",9999,2409GoldenTown,[],
2000693,19,0,,0,"[[2000682,20],[2000684,20]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000687,5]",9999,2409GoldenTown,[],
2000694,19,0,,0,"[[2000683,20],[2000685,20]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000688,5]",9999,2409GoldenTown,[],
2000695,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2409GoldenTown,[],
2000696,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,9,"[38052,60]",9999,2409GoldenTown,[],
2000697,19,0,,0,"[[2003,10],[2000695,8]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38052,200]",9999,2409GoldenTown,[],
2000700,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000701,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000702,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000703,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000704,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000705,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000706,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000707,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000708,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000709,3,0,,0,"[[2000702,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000710,3,0,,0,"[[2000704,4],[2000707,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000711,3,0,,0,"[[2000703,4],[2000706,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2410LeprechaunGoldIsle,[],
2000712,19,0,,0,"[[2000702,15]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000709,3]",9999,2410LeprechaunGoldIsle,[],
2000713,19,0,,0,"[[2000704,12],[2000707,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000710,3]",9999,2410LeprechaunGoldIsle,[],
2000714,19,0,,0,"[[2000703,12],[2000706,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000711,3]",9999,2410LeprechaunGoldIsle,[],
2000715,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38053,10]",9999,2410LeprechaunGoldIsle,[],
2000716,19,0,,0,"[[2003,10],[2000708,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38053,60]",9999,2410LeprechaunGoldIsle,[],
2000717,19,0,,0,"[[2003,10],[2000708,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38053,250]",9999,2410LeprechaunGoldIsle,[],
2000730,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000731,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000732,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000733,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000734,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000735,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000736,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000737,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000738,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000739,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000740,4,0,,0,"[[2000731,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000741,3,0,,0,"[[2000732,4],[2000734,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000742,3,0,,0,"[[2000733,4],[2000735,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000743,19,0,,0,"[[2000731,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000740,5]",9999,2411EastereggParty,[],
2000744,19,0,,0,"[[2000732,20],[2000734,20]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000741,5]",9999,2411EastereggParty,[],
2000745,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000746,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38054,10]",9999,2411EastereggParty,[],
2000747,19,0,,0,"[[2003,10],[2000745,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38054,60]",9999,2411EastereggParty,[],
2000748,19,0,,0,"[[2003,10],[2000745,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38054,250]",9999,2411EastereggParty,[],
2000749,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],-1,2411EastereggParty,[],
2000750,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000751,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2411EastereggParty,[],
2000760,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000761,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000762,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000763,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000764,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000765,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000766,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000767,4,0,,0,"[[2000761,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000768,3,0,,0,"[[2000762,4],[2000764,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000769,3,0,,0,"[[2000763,4],[2000765,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000770,19,0,,0,"[[2000761,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000767,5]",9999,2412SorubekForest,[],
2000771,19,0,,0,"[[2000762,20],[2000764,20]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000768,5]",9999,2412SorubekForest,[],
2000772,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000773,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38055,10]",9999,2412SorubekForest,[],
2000774,19,0,,0,"[[2003,10],[2000772,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38055,60]",9999,2412SorubekForest,[],
2000775,19,0,,0,"[[2003,10],[2000772,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38055,250]",9999,2412SorubekForest,[],
2000776,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],-1,2412SorubekForest,[],
2000777,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
2000778,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2412SorubekForest,[],
12001,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner101001,[],
12002,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner101001,[],
12003,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner102001,[],
12004,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner102001,[],
12005,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner102001,[],
12006,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner103001,[],
12007,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner103001,[],
12008,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner103001,[],
12009,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner104001,[],
12010,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner104001,[],
12011,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner104001,[],
12012,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner104001,[],
12013,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner104001,[],
12014,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,partner110001,[],
12015,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner110001,[],
12016,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner110001,[],
12017,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner110001,[],
12018,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner105001,[],
12019,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,19,[],9999,partner105001,[],
12020,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,partner105001,[],
12021,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner105001,[],
12022,3,0,,0,"[[12021,3]]",0,300,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,partner105001,[],
12023,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,partner110001,[],
6000,3,0,,0,"[[6301,20],[2003,4],[2005,4]]",0,900,0,0,0,20,0,0,0,0,[],-1,1,0,[],99999,30001,[],
6001,19,0,,0,"[[2001,15],[2004,2]]",0,600,0,0,0,1,0,0,0,0,[],-1,1,9,"[1002,20]",99999,30001,[],
6002,4,0,,0,[],0,0,0,0,0,20,0,0,0,0,[],-1,1,0,[],99999,,[],
6003,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
6004,4,0,,0,[],0,0,0,0,0,20,0,0,0,0,[],-1,1,0,[],99999,,[],
6005,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],99999,,[],
6200,4,0,,0,[],0,0,0,0,38,0,0,0,0,0,[],-1,1,0,[],9999,,[],
6301,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],99999,30001,[],
6302,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],999999,,[],
6303,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],999999,,[],
6400,64,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6401,64,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6402,64,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6403,64,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
6404,65,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6405,65,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6406,65,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6407,65,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
6408,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6409,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6410,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6411,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6412,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
6413,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,,[],
6414,66,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],-1,,[],
7001,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[1],9999,,[],
7002,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[2],9999,,[],
7003,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[3],9999,,[],
7004,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[5],9999,,[],
7005,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[10],9999,,[],
8001,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8002,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8003,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8004,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8005,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8006,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8007,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
8008,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,,[],
9001,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[102],9,,[],
9002,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[101],9,,[],
9003,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[103],9,,[],
9004,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[104],9,,[],
9005,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[110],9,,[],
9006,56,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,31,[105],9,,[],
9101,57,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],9999,,[],
9102,57,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],9999,,[],
9103,57,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],9999,,[],
9104,57,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],9999,,[],
9105,57,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,0,[],9999,,[],
